recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
1.0,7,2912.65,1,3,3,133,7,silver,Male,63,1988-10-01,Financial Services,Mass Customer,1,9.0,33.66943626595363,30,94 Anhalt Way,3139,VIC,Australia,7,Average
11.0,6,2708.6,1,3,2,132,6,silver,Female,79,1980-06-02,Financial Services,High Net Worth,1,9.0,42.000887288219666,40,681 Transport Pass,4055,QLD,Australia,7,Recent
18.0,6,2289.06,1,3,2,132,6,silver,Female,53,1978-08-02,Financial Services,Affluent Customer,1,7.0,43.83528498290196,40,6 Harper Lane,2150,NSW,Australia,10,Recent
54.0,5,1009.34,3,2,4,324,9,basic,Female,73,1977-05-24,Financial Services,High Net Worth,0,17.0,45.02627453094196,50,55 Hovde Parkway,3975,VIC,Australia,8,Evasive
54.0,1,309.80999999999995,3,4,4,344,11,basic,Male,83,1977-12-27,Argiculture,High Net Worth,1,16.0,44.43214871042546,40,36903 Reinke Trail,3147,VIC,Australia,10,Inactive
69.0,4,703.62,3,4,4,344,11,basic,Female,19,1961-09-10,Financial Services,Affluent Customer,0,5.0,60.72817121602105,60,938 Nova Junction,3623,VIC,Australia,1,Inactive
46.0,6,4499.379999999999,3,3,1,331,7,basic,Male,6,1970-03-06,Retail,High Net Worth,1,4.0,52.24339740136367,50,48 Bobwhite Crossing,4122,QLD,Australia,8,Average
121.0,7,4261.0,4,3,1,431,8,basic,Female,73,1965-04-12,Telecommunications,Mass Customer,0,19.0,57.14151303686611,60,7391 Ruskin Parkway,4356,QLD,Australia,5,High Risk
83.0,6,5534.83,3,3,1,331,7,basic,Female,84,1979-07-18,Financial Services,Mass Customer,1,11.0,42.87701753045599,40,519 Maywood Pass,2768,NSW,Australia,10,Average
100.0,7,3818.9700000000003,4,3,3,433,10,basic,Male,63,1964-01-29,Health,Mass Customer,0,6.0,58.34345421293406,60,383 Rockefeller Junction,2753,NSW,Australia,9,Losing
171.0,1,75.48000000000002,4,4,4,444,12,basic,Female,47,1971-04-28,IT,Mass Customer,0,13.0,51.098952272442475,50,5 Hauk Lane,2650,NSW,Australia,3,Lost
31.0,5,3226.46,2,2,3,223,7,bronze,Male,37,1959-12-23,Health,Affluent Customer,1,20.0,62.44483890940285,60,02377 Maywood Trail,2287,NSW,Australia,7,Average
46.0,8,2786.56,3,1,2,312,6,basic,Male,78,2001-05-05,Health,Mass Customer,1,1.0,21.077801940813483,20,2 School Street,2010,NSW,Australia,10,Recent
63.0,6,4796.959999999999,3,3,1,331,7,basic,Male,34,1999-02-23,Financial Services,Mass Customer,1,2.0,23.273603360418267,20,9254 Straubel Street,3034,VIC,Australia,9,Average
16.0,3,1171.02,1,4,4,144,9,silver,Male,44,1968-10-06,IT,High Net Worth,0,19.0,53.65615741696974,50,3 Glacier Hill Parkway,2196,NSW,Australia,10,Evasive
17.0,9,4918.87,1,1,1,111,3,gold,Female,92,1988-05-13,Financial Services,Mass Customer,1,3.0,34.05548115393901,30,029 Springview Place,2177,NSW,Australia,8,Platinum
79.0,3,2809.7499999999995,3,4,3,343,10,basic,Male,31,1982-11-01,Manufacturing,Mass Customer,1,9.0,39.5860533080558,40,1 Springview Place,4800,QLD,Australia,5,Losing
112.0,5,4571.93,4,2,1,421,7,basic,Female,59,1965-09-29,Property,Mass Customer,1,11.0,56.67606884567807,60,65345 Marcy Crossing,2065,NSW,Australia,12,Average
1.0,5,2770.85,1,2,2,122,5,silver,Male,11,1978-01-30,Property,Mass Customer,0,17.0,44.339059872187846,40,06419 Dayton Junction,3191,VIC,Australia,10,Becoming Loyal
7.0,3,863.6799999999998,1,4,4,144,9,silver,Male,20,1966-11-11,Financial Services,Mass Customer,0,18.0,55.55900278682675,60,5 Hauk Way,4870,QLD,Australia,8,Evasive
1.0,7,4067.65,1,3,3,133,7,silver,Female,53,1974-11-15,Health,Mass Customer,0,11.0,47.54788688437838,50,923 Westerfield Junction,2065,NSW,Australia,10,Average
39.0,8,5247.4400000000005,2,1,1,211,4,bronze,Male,55,1997-11-17,Manufacturing,High Net Worth,0,1.0,24.541254304653947,20,707 Spaight Place,2830,NSW,Australia,4,Very Loyal
68.0,5,2278.7000000000003,3,2,2,322,7,basic,Female,62,1963-11-10,Manufacturing,Mass Customer,0,10.0,58.56248677349315,60,89 Monument Place,4720,QLD,Australia,1,Average
36.0,5,2357.69,2,2,2,222,6,bronze,Male,46,1967-02-19,Retail,Affluent Customer,1,10.0,55.2852120861279,60,583 Coleman Parkway,4213,QLD,Australia,9,Recent
165.0,4,1561.06,4,4,4,444,12,basic,Female,55,1974-02-01,Health,Mass Customer,1,15.0,48.33366619538408,50,376 Buena Vista Street,2026,NSW,Australia,11,Lost
12.0,5,2197.68,1,2,2,122,5,silver,Male,21,1981-08-06,Health,High Net Worth,1,9.0,40.82358727521461,40,91457 Anderson Avenue,3124,VIC,Australia,12,Becoming Loyal
75.0,7,4868.870000000001,3,3,1,331,7,basic,Male,97,1983-09-11,IT,Mass Customer,0,16.0,38.72635050786141,40,1 5th Parkway,2148,NSW,Australia,8,Average
48.0,8,3564.2699999999995,3,1,3,313,7,basic,Female,13,1970-12-18,Financial Services,High Net Worth,1,9.0,51.45761809035797,50,7 Meadow Ridge Center,2165,NSW,Australia,9,Average
129.0,6,4080.8399999999997,4,3,3,433,10,basic,Female,25,1969-01-11,Manufacturing,Mass Customer,0,11.0,53.39058043729185,50,6382 Bayside Street,2153,NSW,Australia,10,Losing
205.0,1,179.44,4,4,4,444,12,basic,Female,53,1977-08-28,Financial Services,Affluent Customer,0,16.0,44.76343545827107,40,850 Manitowish Avenue,2148,NSW,Australia,8,Lost
49.0,6,1274.4800000000002,3,3,4,334,10,basic,Female,42,1963-08-05,Health,Affluent Customer,1,12.0,58.82806375317103,60,88 Comanche Point,2486,NSW,Australia,7,Losing
12.0,4,780.7,1,4,4,144,9,silver,Male,48,1990-08-07,Manufacturing,Mass Customer,1,5.0,31.821349036236388,30,13845 Hayes Center,3228,VIC,Australia,8,Evasive
82.0,4,3812.88,3,4,3,343,10,basic,Female,13,1975-04-27,Retail,Mass Customer,1,16.0,47.101608042239256,50,88022 South Road,4511,QLD,Australia,5,Losing
14.0,9,6003.05,1,1,1,111,3,gold,Female,37,1989-07-26,Retail,Mass Customer,0,18.0,32.85353997787106,30,9 Northridge Lane,2340,NSW,Australia,3,Platinum
16.0,9,3401.8500000000004,1,1,3,113,5,silver,Male,46,1961-07-03,Financial Services,Mass Customer,0,14.0,60.91708679950326,60,95530 Hallows Circle,4110,QLD,Australia,5,Becoming Loyal
105.0,8,3553.2799999999993,4,1,3,413,8,basic,Female,41,1978-02-11,Manufacturing,Affluent Customer,0,12.0,44.306204988103985,40,237 Summit Pass,4506,QLD,Australia,3,High Risk
16.0,9,4473.87,1,1,1,111,3,gold,Male,73,1998-12-30,Financial Services,High Net Worth,1,3.0,23.424188245802636,20,1 Cottonwood Street,3150,VIC,Australia,9,Platinum
26.0,7,1370.37,2,3,4,234,9,bronze,Male,51,1978-12-25,Property,High Net Worth,1,17.0,43.43828846688863,40,8642 Forest Run Avenue,2026,NSW,Australia,9,Evasive
4.0,7,2880.1,1,3,3,133,7,silver,Female,86,1980-08-28,Financial Services,Affluent Customer,1,17.0,41.76268937861166,40,352 Bonner Crossing,3084,VIC,Australia,8,Average
272.0,2,1346.38,4,4,4,444,12,basic,Male,50,1986-04-26,Financial Services,Mass Customer,0,14.0,36.10343559516642,40,60086 Summit Lane,2116,NSW,Australia,10,Lost
56.0,5,633.3499999999998,3,2,4,324,9,basic,Male,62,1974-10-13,Property,Affluent Customer,0,3.0,47.638237815609,50,5 Farmco Way,2747,NSW,Australia,8,Evasive
40.0,7,4164.209999999999,2,3,1,231,6,bronze,Male,37,1968-07-19,Retail,Mass Customer,1,19.0,53.87245207052183,50,33 Kropf Hill,2211,NSW,Australia,10,Recent
113.0,3,2426.3399999999997,4,4,2,442,10,basic,Female,67,2000-10-28,Financial Services,Mass Customer,0,1.0,21.59526636513431,20,2 Derek Pass,2222,NSW,Australia,7,Losing
106.0,5,2530.9299999999994,4,2,2,422,8,basic,Male,73,1999-06-16,Manufacturing,Affluent Customer,1,2.0,22.964219868628565,20,87140 Mandrake Lane,3124,VIC,Australia,8,High Risk
28.0,5,1260.1299999999999,2,2,4,224,8,bronze,Female,17,1984-09-07,Entertainment,Mass Customer,0,7.0,37.73522817133157,40,69278 High Crossing Place,2795,NSW,Australia,5,High Risk
35.0,8,5392.889999999999,2,1,1,211,4,bronze,Male,63,1964-05-06,Financial Services,Mass Customer,0,19.0,58.07513932624919,60,50 2nd Center,3188,VIC,Australia,9,Very Loyal
16.0,5,4066.24,1,2,3,123,6,silver,Male,73,1975-02-26,Health,High Net Worth,0,13.0,47.26588246265857,50,8 Colorado Circle,3730,VIC,Australia,4,Recent
80.0,9,4458.889999999999,3,1,1,311,5,basic,Male,48,1987-07-17,Health,Mass Customer,1,13.0,34.87959116304255,30,55 Daystar Court,2234,NSW,Australia,10,Becoming Loyal
90.0,6,4144.19,4,3,1,431,8,basic,Male,89,1976-01-19,Health,Mass Customer,1,19.0,46.37058687137332,50,21 Dwight Crossing,2062,NSW,Australia,10,High Risk
44.0,7,6285.75,2,3,1,231,6,bronze,Female,77,1979-12-19,Manufacturing,Mass Customer,0,7.0,42.45537985137975,40,3828 Norway Maple Avenue,2027,NSW,Australia,11,Recent
188.0,1,41.129999999999995,4,4,4,444,12,basic,Female,52,1972-10-10,Financial Services,Mass Customer,0,19.0,49.64512365173157,50,3044 Summer Ridge Center,3060,VIC,Australia,8,Lost
32.0,7,3337.16,2,3,3,233,8,bronze,Male,44,1977-06-26,Financial Services,High Net Worth,0,19.0,44.935923599711344,40,43455 Carey Center,4131,QLD,Australia,4,High Risk
12.0,9,4371.16,1,1,1,111,3,gold,Male,42,1978-08-07,Manufacturing,Affluent Customer,0,16.0,43.82159544786702,40,3 Luster Junction,2323,NSW,Australia,4,Platinum
12.0,6,1414.1700000000003,1,3,4,134,8,silver,Male,18,1965-10-14,Telecommunications,Affluent Customer,0,10.0,56.635000240573234,60,9987 Stuart Alley,2766,NSW,Australia,8,High Risk
295.0,3,1982.12,4,4,2,442,10,basic,Male,25,1966-02-19,Financial Services,Mass Customer,1,18.0,56.284548143678705,60,2309 Gulseth Way,3199,VIC,Australia,8,Losing
56.0,5,2540.3499999999995,3,2,2,322,7,basic,Male,0,1965-09-04,Financial Services,Mass Customer,1,13.0,56.74451652085278,60,10421 Cordelia Parkway,3188,VIC,Australia,12,Average
147.0,2,150.89,4,4,4,444,12,basic,Female,86,1971-11-10,Retail,Mass Customer,1,8.0,50.56232249907273,50,35454 Welch Hill,2477,NSW,Australia,6,Lost
70.0,5,2890.0600000000004,3,2,3,323,8,basic,Female,59,1999-08-07,Manufacturing,Affluent Customer,1,1.0,22.821848704265165,20,3403 Spenser Terrace,3143,VIC,Australia,8,High Risk
0.0,5,2817.63,1,2,3,123,6,silver,Female,75,1996-05-19,Retail,Mass Customer,1,5.0,26.03888943747666,30,243 Ridge Oak Center,2195,NSW,Australia,9,Recent
0.0,7,4689.76,1,3,1,131,5,silver,Male,76,1996-01-22,Manufacturing,Mass Customer,0,6.0,26.361962464301303,30,4 Eastlawn Crossing,2036,NSW,Australia,12,Becoming Loyal
32.0,11,8661.630000000001,2,1,1,211,4,bronze,Male,64,1988-05-16,Health,High Net Worth,0,3.0,34.04726743291805,30,5 Reindahl Point,3400,VIC,Australia,2,Very Loyal
15.0,5,2680.1499999999996,1,2,2,122,5,silver,Male,65,1985-11-15,Manufacturing,Affluent Customer,0,15.0,36.54697653029856,40,8882 Valley Edge Junction,2145,NSW,Australia,8,Becoming Loyal
61.0,9,4819.030000000001,3,1,1,311,5,basic,Female,18,1996-04-06,Retail,Mass Customer,0,7.0,26.156619438777167,30,633 Cordelia Alley,3037,VIC,Australia,7,Becoming Loyal
31.0,4,1818.27,2,4,2,242,8,bronze,Male,53,1961-01-10,Manufacturing,Mass Customer,0,6.0,61.39348261871926,60,32 Dennis Hill,2233,NSW,Australia,9,High Risk
52.0,5,3256.14,3,2,3,323,8,basic,Female,3,1987-06-16,Manufacturing,Mass Customer,0,9.0,34.964466280259195,30,54905 Anniversary Pass,4570,QLD,Australia,2,High Risk
33.0,10,11668.949999999999,2,1,1,211,4,bronze,Male,13,1995-02-02,Financial Services,Affluent Customer,1,1.0,27.331181544775234,30,5 Gale Street,4507,QLD,Australia,8,Very Loyal
213.0,2,1859.17,4,4,2,442,10,basic,Female,31,1974-02-07,Financial Services,Mass Customer,1,14.0,48.31723875334215,50,5413 Burning Wood Plaza,4220,QLD,Australia,8,Losing
112.0,6,5300.95,4,3,1,431,8,basic,Male,94,1979-09-17,Property,Affluent Customer,1,15.0,42.71000520302969,40,6183 Morrow Court,2113,NSW,Australia,11,High Risk
133.0,7,1934.04,4,3,2,432,9,basic,Female,53,1976-01-12,Manufacturing,Mass Customer,0,15.0,46.38975222042224,50,9 Colorado Trail,3799,VIC,Australia,3,Evasive
2.0,8,6305.6,1,1,1,111,3,gold,Female,16,1961-07-17,Manufacturing,High Net Worth,0,12.0,60.87875610140542,60,93446 Eagle Crest Plaza,2229,NSW,Australia,10,Platinum
80.0,5,2981.5200000000004,3,2,3,323,8,basic,Female,43,1986-03-10,Health,Mass Customer,0,10.0,36.23211722449487,40,9 Clyde Gallagher Plaza,3021,VIC,Australia,7,High Risk
88.0,6,3644.49,3,3,3,333,9,basic,Male,18,1975-09-07,Health,Mass Customer,1,3.0,46.73746641030978,50,221 Coolidge Parkway,2010,NSW,Australia,9,Evasive
6.0,6,1740.6100000000001,1,3,4,134,8,silver,Male,44,1999-09-29,Entertainment,Mass Customer,0,1.0,22.676739632894773,20,7 Starling Crossing,2570,NSW,Australia,9,High Risk
46.0,5,3569.98,3,2,3,323,8,basic,Female,34,1971-06-13,Financial Services,Affluent Customer,1,6.0,50.973008550121,50,283 Ryan Street,3752,VIC,Australia,7,High Risk
113.0,4,3624.0,4,4,3,443,11,basic,Male,76,1995-02-28,Manufacturing,Mass Customer,1,7.0,27.259995962593536,30,0 Menomonie Avenue,3177,VIC,Australia,6,Inactive
13.0,7,1429.3600000000001,1,3,4,134,8,silver,Female,78,1989-10-01,Health,Mass Customer,1,9.0,32.67010020840282,30,20 Carpenter Parkway,2192,NSW,Australia,9,High Risk
173.0,3,936.9799999999998,4,4,4,444,12,basic,Male,19,1960-09-26,Manufacturing,Mass Customer,1,9.0,61.683700761460045,60,14796 Ramsey Street,2069,NSW,Australia,12,Lost
38.0,5,2632.09,2,2,2,222,6,bronze,Female,80,1994-08-20,Manufacturing,Affluent Customer,1,7.0,27.78567410793533,30,1346 Forest Dale Point,3111,VIC,Australia,10,Recent
34.0,6,2183.71,2,3,2,232,7,bronze,Male,15,1964-01-14,Health,High Net Worth,0,18.0,58.384522818038896,60,217 Meadow Vale Point,2023,NSW,Australia,12,Average
78.0,4,3516.3700000000003,3,4,3,343,10,basic,Male,1,1968-10-10,Health,Mass Customer,1,12.0,53.64520578894179,50,7823 Village Green Park,3030,VIC,Australia,8,Losing
64.0,3,1035.3100000000002,3,4,4,344,11,basic,Female,73,1986-08-10,Financial Services,Mass Customer,0,6.0,35.81321745242563,40,382 Dayton Lane,2148,NSW,Australia,8,Inactive
1.0,5,2018.6,1,2,2,122,5,silver,Female,35,1994-01-24,Financial Services,High Net Worth,0,6.0,28.355158765388936,30,2379 Dorton Pass,2089,NSW,Australia,12,Becoming Loyal
60.0,4,3867.74,3,4,3,343,10,basic,Female,86,1997-06-18,Retail,High Net Worth,1,5.0,24.9574161697162,20,5 Hintze Hill,2641,NSW,Australia,1,Losing
13.0,4,527.74,1,4,4,144,9,silver,Female,70,1978-11-05,Retail,High Net Worth,1,5.0,43.575183817238056,40,58 High Crossing Place,4212,QLD,Australia,10,Evasive
66.0,4,3798.35,3,4,3,343,10,basic,Female,44,1999-10-04,Manufacturing,Affluent Customer,1,1.0,22.66305009785983,20,1 Ridgeway Court,3241,VIC,Australia,5,Losing
35.0,6,4223.160000000001,2,3,1,231,6,bronze,Male,96,1955-06-16,IT,High Net Worth,1,16.0,66.96512337794087,70,00 Park Meadow Terrace,2450,NSW,Australia,6,Recent
17.0,5,2793.05,1,2,2,122,5,silver,Female,20,1978-09-19,Health,High Net Worth,1,18.0,43.70386544656652,40,29419 Harper Circle,4209,QLD,Australia,5,Becoming Loyal
33.0,5,2840.8100000000004,2,2,3,223,7,bronze,Female,2,1980-06-26,Financial Services,High Net Worth,1,14.0,41.93517752005194,40,1601 Judy Drive,2026,NSW,Australia,10,Average
48.0,5,4015.7799999999997,3,2,3,323,8,basic,Male,11,1988-10-25,Manufacturing,High Net Worth,0,22.0,33.60372649778591,30,7628 Larry Trail,3428,VIC,Australia,7,High Risk
175.0,2,2158.9999999999995,4,4,2,442,10,basic,Female,81,1981-07-23,Retail,Mass Customer,1,10.0,40.861917973312444,40,004 Lawn Trail,4227,QLD,Australia,5,Losing
8.0,8,6639.849999999999,1,1,1,111,3,gold,Female,46,1979-08-02,Health,High Net Worth,0,15.0,42.83594892535116,40,42 Dahle Parkway,3806,VIC,Australia,7,Platinum
170.0,6,3830.6800000000003,4,3,3,433,10,basic,Male,10,1971-10-21,Financial Services,Affluent Customer,0,10.0,50.617080639212496,50,55 Fairfield Court,3175,VIC,Australia,8,Losing
5.0,5,3756.9100000000008,1,2,3,123,6,silver,Female,42,1959-12-25,Manufacturing,High Net Worth,0,12.0,62.43936309538887,60,938 Monica Park,3173,VIC,Australia,9,Recent
177.0,4,2640.55,4,4,2,442,10,basic,Female,19,1978-01-23,Health,Mass Customer,0,8.0,44.358225221236765,40,26204 Monument Alley,2289,NSW,Australia,8,Losing
25.0,7,2867.0,2,3,3,233,8,bronze,Male,0,1973-02-19,Retail,Mass Customer,0,11.0,49.28371992680909,50,36 Grayhawk Plaza,2031,NSW,Australia,9,High Risk
55.0,6,943.9300000000001,3,3,4,334,10,basic,Male,14,1960-02-12,Health,High Net Worth,1,6.0,62.30520565204644,60,8276 Hudson Trail,2250,NSW,Australia,6,Losing
56.0,8,2294.43,3,1,2,312,6,basic,Male,89,1954-03-25,Manufacturing,Affluent Customer,0,16.0,68.19170571707173,70,7380 Canary Pass,3111,VIC,Australia,7,Recent
14.0,4,1690.91,1,4,4,144,9,silver,Female,29,1970-09-30,Retail,High Net Worth,0,15.0,51.67391274391006,50,9 Debs Trail,4500,QLD,Australia,4,Evasive
75.0,8,4272.969999999999,3,1,1,311,5,basic,Male,3,1994-10-05,Manufacturing,Mass Customer,1,8.0,27.659730385613855,30,82 Shasta Drive,4825,QLD,Australia,3,Becoming Loyal
22.0,8,5180.26,2,1,1,211,4,bronze,Male,89,1974-08-29,Financial Services,Affluent Customer,1,11.0,47.76144363092348,50,9 Goodland Center,4213,QLD,Australia,9,Very Loyal
112.0,2,243.94,4,4,4,444,12,basic,Female,35,1981-01-15,Manufacturing,High Net Worth,0,7.0,41.37938239763327,40,4 Amoth Trail,4161,QLD,Australia,6,Lost
25.0,4,3380.3399999999997,2,4,3,243,9,bronze,Female,43,1982-05-24,Financial Services,Mass Customer,0,17.0,40.02685633618095,40,730 Butternut Trail,4018,QLD,Australia,4,Evasive
11.0,7,2353.4900000000002,1,3,2,132,6,silver,Female,56,1976-04-13,Manufacturing,Mass Customer,1,14.0,46.1378647757793,50,21780 Service Park,2560,NSW,Australia,7,Recent
147.0,6,2655.6000000000004,4,3,2,432,9,basic,Female,11,1991-11-29,Financial Services,Mass Customer,1,10.0,30.509891579888894,30,00745 Huxley Center,3757,VIC,Australia,9,Evasive
203.0,1,1028.76,4,4,4,444,12,basic,Female,6,1958-11-25,Property,Mass Customer,1,8.0,63.520836363149336,60,45 Hazelcrest Junction,3073,VIC,Australia,9,Lost
0.0,9,2738.8900000000003,1,1,2,112,4,silver,Female,71,1977-02-18,Argiculture,High Net Worth,0,17.0,45.28637569660587,50,84019 Porter Trail,2871,NSW,Australia,3,Very Loyal
42.0,5,2069.64,2,2,2,222,6,bronze,Female,62,1977-11-14,Entertainment,Affluent Customer,1,5.0,44.54987871172597,40,64211 Laurel Alley,3141,VIC,Australia,10,Recent
11.0,7,6764.67,1,3,1,131,5,silver,Male,16,1965-11-12,Health,Mass Customer,1,19.0,56.55560093737057,60,31369 Meadow Valley Road,4034,QLD,Australia,5,Becoming Loyal
59.0,7,2923.2899999999995,3,3,3,333,9,basic,Male,30,1981-07-03,Telecommunications,Mass Customer,1,13.0,40.91667611345221,40,1 Continental Center,2146,NSW,Australia,9,Evasive
321.0,2,585.45,4,4,4,444,12,basic,Female,66,1965-12-13,Manufacturing,Affluent Customer,1,5.0,56.47072582015392,60,0465 Melrose Alley,2768,NSW,Australia,9,Lost
0.0,9,5383.48,1,1,1,111,3,gold,Female,44,1978-08-07,Financial Services,Mass Customer,0,11.0,43.82159544786702,40,4757 Texas Trail,3136,VIC,Australia,9,Platinum
42.0,7,2884.19,2,3,3,233,8,bronze,Male,63,1979-08-27,Retail,Mass Customer,0,14.0,42.767501250176444,40,27 Sunfield Center,4869,QLD,Australia,3,High Risk
47.0,9,5300.379999999999,3,1,1,311,5,basic,Female,35,1968-02-03,Financial Services,High Net Worth,0,18.0,54.329682540688914,50,610 Lakewood Gardens Point,4078,QLD,Australia,7,Becoming Loyal
203.0,6,3600.94,4,3,3,433,10,basic,Male,35,1975-07-09,IT,High Net Worth,0,22.0,46.90174083072909,50,61 Lukken Plaza,3182,VIC,Australia,6,Losing
159.0,5,4365.25,4,2,1,421,7,basic,Female,94,1967-09-15,IT,High Net Worth,1,8.0,54.71572742867429,50,67 Holmberg Way,2165,NSW,Australia,9,Average
37.0,8,4687.53,2,1,1,211,4,bronze,Male,15,1977-08-10,Telecommunications,Affluent Customer,1,19.0,44.81271778439686,40,3383 Fair Oaks Circle,3046,VIC,Australia,8,Very Loyal
20.0,6,3468.58,2,3,3,233,8,bronze,Male,58,1996-06-08,Retail,Mass Customer,0,5.0,25.98413129733689,30,2 Vermont Avenue,2066,NSW,Australia,12,High Risk
54.0,4,2370.7799999999997,3,4,2,342,9,basic,Female,16,1957-05-09,Manufacturing,High Net Worth,1,13.0,65.06775382209784,70,05 Loftsgordon Pass,4380,QLD,Australia,9,Evasive
126.0,3,386.36,4,4,4,444,12,basic,Male,24,1963-01-26,Financial Services,Affluent Customer,0,17.0,59.351003991505834,60,570 Butternut Pass,2340,NSW,Australia,4,Lost
242.0,3,1399.44,4,4,4,444,12,basic,Female,42,1985-07-19,Health,High Net Worth,1,10.0,36.87278746413019,40,63 Grayhawk Pass,2769,NSW,Australia,9,Lost
95.0,6,2463.79,4,3,2,432,9,basic,Female,53,1976-09-06,Retail,High Net Worth,0,17.0,45.73813035275898,50,495 Elmside Drive,2179,NSW,Australia,8,Evasive
4.0,7,3933.79,1,3,3,133,7,silver,Male,60,1960-10-14,Property,Mass Customer,1,8.0,61.634418435334254,60,9 Macpherson Avenue,2527,NSW,Australia,8,Average
26.0,6,2136.87,2,3,2,232,7,bronze,Male,7,1955-04-01,Health,Mass Customer,0,17.0,67.173204310472,70,738 Division Street,3024,VIC,Australia,8,Average
66.0,6,1087.02,3,3,4,334,10,basic,Male,0,1959-08-12,IT,Mass Customer,1,17.0,62.808980541332325,60,5 Sheridan Circle,3934,VIC,Australia,11,Losing
226.0,3,2858.8900000000003,4,4,3,443,11,basic,Female,88,1979-01-09,Entertainment,High Net Worth,0,16.0,43.3972198617838,40,42 Lunder Drive,2027,NSW,Australia,11,Inactive
26.0,5,2497.8,2,2,2,222,6,bronze,Male,1,1994-11-27,Manufacturing,Mass Customer,1,7.0,27.514621314243467,30,3 Hayes Court,3109,VIC,Australia,10,Recent
42.0,5,2842.9000000000005,2,2,3,223,7,bronze,Male,42,1973-11-19,Manufacturing,Mass Customer,1,14.0,48.53627131390123,50,711 Sachtjen Point,2540,NSW,Australia,8,Average
89.0,4,1531.9,4,4,4,444,12,basic,Female,29,1975-11-10,IT,Affluent Customer,0,13.0,46.562240361862514,50,16395 Nevada Lane,2145,NSW,Australia,10,Lost
28.0,8,5048.26,2,1,1,211,4,bronze,Male,16,1977-10-02,Retail,High Net Worth,0,7.0,44.66760871302647,40,0996 Cody Terrace,2761,NSW,Australia,8,Very Loyal
83.0,5,6444.49,3,2,1,321,6,basic,Female,56,1990-03-04,Financial Services,Affluent Customer,1,14.0,32.248462529326595,30,80424 Corben Alley,2136,NSW,Australia,10,Recent
