recency,frequency,monetary_value,r_score,f_score,m_score,rfm_class,total_score,customer_title,gender,past_3_years_bike_related_purchases,DOB,job_industry_category,wealth_segment,owns_car,tenure,age,age_class,address,postcode,state,country,property_valuation,customer_segment
5.0,2,978.76,1,4,4,144,9,silver,Male,98,1983-09-09,Property,Mass Customer,1,9.0,38.73182632187539,40,63 Golf Crossing,2217,NSW,Australia,8,Evasive
11.0,3,1096.46,1,4,4,144,9,silver,Male,53,1992-10-15,Health,Mass Customer,1,3.0,29.63102343064558,30,8 Hagan Hill,4508,QLD,Australia,4,Evasive
9.0,4,1732.03,1,4,4,144,9,silver,Female,10,1964-03-28,Manufacturing,Affluent Customer,0,15.0,58.18191769952174,60,182 Homewood Plaza,4053,QLD,Australia,7,Evasive
16.0,3,1337.55,1,4,4,144,9,silver,Male,38,1983-02-15,Manufacturing,Affluent Customer,1,13.0,39.29583516531502,40,22 Badeau Avenue,3161,VIC,Australia,11,Evasive
41.0,9,4465.460000000001,2,1,1,211,4,bronze,Male,31,1981-03-25,Health,Mass Customer,0,13.0,41.190466814151065,40,6994 Hanson Place,2580,NSW,Australia,5,Very Loyal
22.0,8,5180.26,2,1,1,211,4,bronze,Male,89,1974-08-29,Financial Services,Affluent Customer,1,11.0,47.76144363092348,50,9 Goodland Center,4213,QLD,Australia,9,Very Loyal
28.0,9,4255.89,2,1,1,211,4,bronze,Female,60,1962-12-17,Health,Affluent Customer,1,18.0,59.46052027178538,60,8 Garrison Trail,2226,NSW,Australia,10,Very Loyal
24.0,11,6119.7300000000005,2,1,1,211,4,bronze,Male,63,1996-05-21,Financial Services,Affluent Customer,0,4.0,26.033413623462682,30,16639 Bunting Circle,3174,VIC,Australia,8,Very Loyal
28.0,10,6022.120000000001,2,1,1,211,4,bronze,Male,97,1996-08-10,Property,Affluent Customer,0,5.0,25.811643155896615,30,373 Cordelia Trail,3500,VIC,Australia,1,Very Loyal
27.0,9,5184.969999999999,2,1,1,211,4,bronze,Male,49,1976-03-18,Financial Services,Affluent Customer,0,4.0,46.209050357961,50,15776 Thackeray Alley,2261,NSW,Australia,7,Very Loyal
19.0,8,7613.27,2,1,1,211,4,bronze,Female,34,1976-11-30,Manufacturing,Affluent Customer,1,11.0,45.50540825716495,50,8598 Nova Parkway,2758,NSW,Australia,9,Very Loyal
22.0,9,6175.3,2,1,1,211,4,bronze,Female,62,1968-06-22,Manufacturing,Mass Customer,0,19.0,53.946375559710525,50,9 Buell Park,4116,QLD,Australia,7,Very Loyal
40.0,8,6591.0,2,1,1,211,4,bronze,Female,71,1978-04-20,Manufacturing,Mass Customer,1,18.0,44.12002731162877,40,8941 Harbort Point,2148,NSW,Australia,9,Very Loyal
28.0,8,4369.02,2,1,1,211,4,bronze,Male,45,1966-04-20,Manufacturing,Mass Customer,1,11.0,56.120273723259395,60,32 Steensland Plaza,2233,NSW,Australia,9,Very Loyal
35.0,8,6196.16,2,1,1,211,4,bronze,Female,66,1956-05-15,Property,Mass Customer,0,17.0,66.05066243760672,70,24 Scoville Parkway,4670,QLD,Australia,1,Very Loyal
35.0,9,4883.79,2,1,1,211,4,bronze,Male,12,1996-04-02,IT,Affluent Customer,0,5.0,26.16757106680512,30,013 Armistice Street,2769,NSW,Australia,10,Very Loyal
27.0,8,6287.29,2,1,1,211,4,bronze,Male,56,1976-10-01,Financial Services,Mass Customer,0,5.0,45.66968267758426,50,4 Londonderry Lane,3084,VIC,Australia,10,Very Loyal
32.0,10,4486.320000000001,2,1,1,211,4,bronze,Male,35,1996-03-02,Property,Mass Customer,0,2.0,26.252446184021764,30,79 Lighthouse Bay Lane,3082,VIC,Australia,8,Very Loyal
44.0,8,5167.2300000000005,2,1,1,211,4,bronze,Male,1,1970-05-26,Health,Mass Customer,0,13.0,52.0216269337976,50,0005 Independence Drive,2118,NSW,Australia,9,Very Loyal
27.0,8,5549.59,2,1,1,211,4,bronze,Female,71,2000-05-18,Health,Affluent Customer,1,2.0,22.041545207273437,20,54613 Service Court,4069,QLD,Australia,8,Very Loyal
24.0,8,4516.139999999999,2,1,1,211,4,bronze,Male,47,1998-06-23,Financial Services,Mass Customer,1,3.0,23.944390577130452,20,893 Petterle Trail,4551,QLD,Australia,10,Very Loyal
41.0,9,4947.27,2,1,1,211,4,bronze,Male,59,1967-11-01,Property,Affluent Customer,1,18.0,54.58704579934583,50,463 Bultman Crossing,4211,QLD,Australia,5,Very Loyal
26.0,13,6790.6900000000005,2,1,1,211,4,bronze,Male,2,1977-06-29,Entertainment,Mass Customer,1,9.0,44.92770987869038,40,1 Nevada Park,4226,QLD,Australia,8,Very Loyal
24.0,9,6202.900000000001,2,1,1,211,4,bronze,Male,42,1974-02-24,Financial Services,High Net Worth,1,18.0,48.27069433422334,50,177 Forest Run Crossing,2046,NSW,Australia,10,Very Loyal
19.0,10,5823.709999999999,2,1,1,211,4,bronze,Male,4,1985-04-18,IT,Mass Customer,0,17.0,37.12467490877313,40,2875 Anhalt Court,4570,QLD,Australia,3,Very Loyal
26.0,9,6072.48,2,1,1,211,4,bronze,Male,45,1992-06-24,Property,Mass Customer,0,6.0,29.940406922435283,30,515 3rd Road,2037,NSW,Australia,12,Very Loyal
19.0,8,4306.13,2,1,1,211,4,bronze,Male,74,1990-03-19,Financial Services,High Net Worth,0,13.0,32.20739392422177,30,7 Blue Bill Park Lane,2765,NSW,Australia,9,Very Loyal
24.0,9,5691.610000000001,2,1,1,211,4,bronze,Female,2,1962-12-17,Retail,Mass Customer,0,15.0,59.46052027178538,60,9 Superior Plaza,3185,VIC,Australia,11,Very Loyal
38.0,10,6308.16,2,1,1,211,4,bronze,Male,69,1986-10-14,Retail,Affluent Customer,1,14.0,35.63525349697138,40,3 Mariners Cove Terrace,2216,NSW,Australia,10,Very Loyal
28.0,8,4271.8,2,1,1,211,4,bronze,Male,60,1980-09-01,Financial Services,Mass Customer,0,13.0,41.75173775058371,40,130 Thompson Plaza,2199,NSW,Australia,9,Very Loyal
32.0,12,7367.880000000001,2,1,1,211,4,bronze,Female,76,1978-01-30,Financial Services,High Net Worth,1,20.0,44.339059872187846,40,258 Luster Court,2154,NSW,Australia,10,Very Loyal
36.0,11,5319.63,2,1,1,211,4,bronze,Female,74,1954-06-24,Property,High Net Worth,0,11.0,67.94255617943577,70,4 5th Point,2075,NSW,Australia,11,Very Loyal
44.0,10,4513.0599999999995,2,1,1,211,4,bronze,Female,2,1978-06-06,Argiculture,Mass Customer,0,8.0,43.991345682300306,40,8 Clyde Gallagher Court,4217,QLD,Australia,8,Very Loyal
28.0,8,4148.57,2,1,1,211,4,bronze,Female,69,1992-03-25,Telecommunications,Affluent Customer,0,3.0,30.189556460071238,30,261 Farmco Drive,4118,QLD,Australia,4,Very Loyal
39.0,8,4698.6,2,1,1,211,4,bronze,Female,9,1962-05-05,Health,Mass Customer,0,5.0,60.07928725536478,60,4870 Shelley Alley,3225,VIC,Australia,7,Very Loyal
27.0,9,4895.82,2,1,1,211,4,bronze,Male,50,1954-10-30,Health,Mass Customer,0,19.0,67.59210408254124,70,69490 Orin Trail,3029,VIC,Australia,5,Very Loyal
29.0,13,5336.7300000000005,2,1,1,211,4,bronze,Female,29,1998-05-03,Financial Services,Affluent Customer,1,2.0,24.084023834486864,20,9 Sugar Junction,4053,QLD,Australia,7,Very Loyal
26.0,8,4905.530000000001,2,1,1,211,4,bronze,Female,61,1963-02-02,Financial Services,Affluent Customer,1,12.0,59.331838642456916,60,28820 Monica Circle,2226,NSW,Australia,7,Very Loyal
29.0,11,5684.730000000001,2,1,1,211,4,bronze,Male,28,1982-09-14,Financial Services,Mass Customer,1,6.0,39.717472844391246,40,44 Northridge Plaza,2166,NSW,Australia,8,Very Loyal
42.0,11,5964.05,2,1,1,211,4,bronze,Female,42,1980-10-18,Property,High Net Worth,0,20.0,41.623056121255246,40,68730 Hermina Place,3130,VIC,Australia,10,Very Loyal
44.0,9,7616.04,2,1,1,211,4,bronze,Male,49,1967-08-08,Financial Services,High Net Worth,1,6.0,54.81976789493986,50,19679 Buell Pass,4305,QLD,Australia,5,Very Loyal
38.0,8,5521.409999999999,2,1,1,211,4,bronze,Male,99,1980-11-15,Entertainment,Affluent Customer,1,14.0,41.54639472505957,40,791 Elgar Trail,4340,QLD,Australia,5,Very Loyal
28.0,11,4904.130000000001,2,1,1,211,4,bronze,Female,66,1999-07-28,Manufacturing,Mass Customer,1,1.0,22.84922777433505,20,2241 Pearson Plaza,4503,QLD,Australia,6,Very Loyal
28.0,9,7827.41,2,1,1,211,4,bronze,Female,89,1985-03-07,Manufacturing,Mass Customer,1,17.0,37.23966700306665,40,81254 Buhler Trail,4740,QLD,Australia,2,Very Loyal
24.0,9,4338.639999999999,2,1,1,211,4,bronze,Female,2,1985-04-04,Manufacturing,Affluent Customer,0,17.0,37.16300560687097,40,26 Portage Junction,4503,QLD,Australia,5,Very Loyal
28.0,10,7534.4800000000005,2,1,1,211,4,bronze,Male,13,1996-05-14,Financial Services,High Net Worth,1,6.0,26.0525789725116,30,6327 Lunder Crossing,4655,QLD,Australia,4,Very Loyal
35.0,10,6093.26,2,1,1,211,4,bronze,Female,42,2001-11-02,Manufacturing,Mass Customer,0,1.0,20.582240772548563,20,795 Arapahoe Hill,4818,QLD,Australia,7,Very Loyal
30.0,9,10028.8,2,1,1,211,4,bronze,Male,24,1977-01-30,Manufacturing,High Net Worth,1,13.0,45.33839592973865,50,3 Buena Vista Crossing,2444,NSW,Australia,6,Very Loyal
23.0,10,5731.25,2,1,1,211,4,bronze,Female,6,1969-12-31,Health,High Net Worth,0,16.0,52.421361356817926,50,17357 Katie Center,3677,VIC,Australia,4,Very Loyal
44.0,11,9061.470000000001,2,1,1,211,4,bronze,Female,45,1968-08-06,Health,Affluent Customer,0,4.0,53.82316974439604,50,282 Esker Crossing,3150,VIC,Australia,10,Very Loyal
28.0,8,5048.26,2,1,1,211,4,bronze,Male,16,1977-10-02,Retail,High Net Worth,0,7.0,44.66760871302647,40,0996 Cody Terrace,2761,NSW,Australia,8,Very Loyal
34.0,8,4560.5599999999995,2,1,1,211,4,bronze,Female,17,1992-06-05,Health,High Net Worth,1,2.0,29.992427155568066,30,1128 Golden Leaf Center,3124,VIC,Australia,9,Very Loyal
37.0,8,4687.53,2,1,1,211,4,bronze,Male,15,1977-08-10,Telecommunications,Affluent Customer,1,19.0,44.81271778439686,40,3383 Fair Oaks Circle,3046,VIC,Australia,8,Very Loyal
38.0,9,6337.4,2,1,1,211,4,bronze,Male,96,1964-03-14,Health,Mass Customer,1,12.0,58.220248397619585,60,111 Hooker Avenue,4860,QLD,Australia,2,Very Loyal
29.0,10,6272.209999999999,2,1,1,211,4,bronze,Female,81,1960-02-13,Property,Mass Customer,1,12.0,62.30246774503945,60,15 Shelley Hill,2164,NSW,Australia,8,Very Loyal
29.0,10,4169.830000000001,2,1,1,211,4,bronze,Male,74,1998-10-11,Retail,High Net Worth,0,1.0,23.643220806361715,20,7037 North Park,2484,NSW,Australia,6,Very Loyal
39.0,8,5196.33,2,1,1,211,4,bronze,Male,76,1976-01-13,Manufacturing,Mass Customer,0,8.0,46.38701431341525,50,393 Warrior Crossing,3190,VIC,Australia,10,Very Loyal
40.0,10,4914.08,2,1,1,211,4,bronze,Male,43,1998-02-25,Financial Services,High Net Worth,0,4.0,24.267463603955097,20,63123 Merry Alley,4500,QLD,Australia,8,Very Loyal
41.0,8,6260.3099999999995,2,1,1,211,4,bronze,Female,77,1979-04-17,IT,Affluent Customer,0,13.0,43.128904975098926,40,4478 Banding Way,2830,NSW,Australia,3,Very Loyal
40.0,10,8102.620000000001,2,1,1,211,4,bronze,Female,40,1978-01-27,Financial Services,Affluent Customer,1,17.0,44.34727359320881,40,82 Hanover Avenue,2101,NSW,Australia,10,Very Loyal
21.0,12,5870.929999999999,2,1,1,211,4,bronze,Female,49,1978-04-30,Health,Mass Customer,1,18.0,44.092648241558884,40,636 Debs Circle,3039,VIC,Australia,9,Very Loyal
42.0,8,6198.410000000001,2,1,1,211,4,bronze,Female,79,1958-09-10,Manufacturing,Affluent Customer,1,11.0,63.72891729568046,60,9045 Kings Avenue,4153,QLD,Australia,11,Very Loyal
27.0,9,4888.71,2,1,1,211,4,bronze,Male,16,1985-11-24,Health,High Net Worth,0,5.0,36.522335367235655,40,2 Goodland Lane,3977,VIC,Australia,5,Very Loyal
33.0,9,5321.3,2,1,1,211,4,bronze,Female,70,1995-11-20,Entertainment,Mass Customer,0,17.0,26.53445060574158,30,97910 Leroy Junction,2073,NSW,Australia,12,Very Loyal
31.0,12,6128.3,2,1,1,211,4,bronze,Male,4,1969-07-25,Manufacturing,High Net Worth,1,16.0,52.856688570929094,50,70 Old Gate Avenue,3043,VIC,Australia,7,Very Loyal
31.0,9,4730.32,2,1,1,211,4,bronze,Male,13,1978-01-13,Financial Services,High Net Worth,0,9.0,44.385604291306656,40,69 Hovde Plaza,2680,NSW,Australia,5,Very Loyal
43.0,8,6918.89,2,1,1,211,4,bronze,Male,47,1975-03-14,Manufacturing,Mass Customer,1,14.0,47.222075950546746,50,61 Donald Crossing,2142,NSW,Australia,9,Very Loyal
21.0,8,5025.4400000000005,2,1,1,211,4,bronze,Female,16,1976-08-17,Manufacturing,Affluent Customer,0,15.0,45.79288849289875,50,4 Barby Road,2647,NSW,Australia,3,Very Loyal
44.0,9,6710.759999999999,2,1,1,211,4,bronze,Male,89,1972-10-08,Financial Services,Mass Customer,0,7.0,49.65059946574555,50,9460 Laurel Crossing,4032,QLD,Australia,7,Very Loyal
35.0,8,4473.32,2,1,1,211,4,bronze,Female,66,1965-10-07,Health,Mass Customer,0,19.0,56.65416558962215,60,9574 David Lane,3218,VIC,Australia,8,Very Loyal
29.0,9,4979.390000000001,2,1,1,211,4,bronze,Female,79,1964-08-10,Financial Services,High Net Worth,1,10.0,57.81230025357829,60,67 Hooker Place,2380,NSW,Australia,5,Very Loyal
37.0,11,7123.0,2,1,1,211,4,bronze,Male,49,1971-12-05,Health,Mass Customer,0,11.0,50.49387482389801,50,396 Sachs Road,2147,NSW,Australia,8,Very Loyal
40.0,8,4304.219999999999,2,1,1,211,4,bronze,Male,53,1972-07-26,Manufacturing,Affluent Customer,0,11.0,49.853204584262706,50,580 Blaine Center,2029,NSW,Australia,10,Very Loyal
41.0,8,4271.389999999999,2,1,1,211,4,bronze,Male,72,1980-09-10,Manufacturing,Affluent Customer,0,18.0,41.72709658752081,40,7202 Prairieview Court,2221,NSW,Australia,11,Very Loyal
29.0,11,5968.909999999999,2,1,1,211,4,bronze,Male,4,1976-09-14,Manufacturing,Mass Customer,1,14.0,45.716227096703065,50,54 Veith Drive,2073,NSW,Australia,12,Very Loyal
28.0,9,6524.77,2,1,1,211,4,bronze,Male,48,1991-06-07,Entertainment,High Net Worth,0,2.0,30.98902530611188,30,367 Algoma Lane,2153,NSW,Australia,10,Very Loyal
19.0,8,5246.61,2,1,1,211,4,bronze,Male,14,1964-05-26,Retail,High Net Worth,1,9.0,58.02038118610942,60,133 Quincy Avenue,3810,VIC,Australia,4,Very Loyal
42.0,11,5905.78,2,1,1,211,4,bronze,Female,21,1963-04-27,IT,Affluent Customer,1,9.0,59.10185445386988,60,29438 Swallow Crossing,2217,NSW,Australia,11,Very Loyal
19.0,10,5079.91,2,1,1,211,4,bronze,Male,1,1977-09-19,Property,Affluent Customer,0,4.0,44.703201504117324,40,00969 Gale Way,3108,VIC,Australia,10,Very Loyal
28.0,10,5988.86,2,1,1,211,4,bronze,Male,11,1978-04-24,Entertainment,Mass Customer,0,13.0,44.109075683600814,40,7 Jackson Point,3561,VIC,Australia,1,Very Loyal
19.0,8,5576.17,2,1,1,211,4,bronze,Female,73,1969-06-03,Manufacturing,Mass Customer,1,5.0,52.9990597352925,50,63832 Maple Wood Court,3172,VIC,Australia,9,Very Loyal
43.0,11,6119.599999999999,2,1,1,211,4,bronze,Female,85,1988-09-09,Health,Mass Customer,1,11.0,33.72967022010738,30,9816 Carberry Trail,2036,NSW,Australia,11,Very Loyal
32.0,8,4965.68,2,1,1,211,4,bronze,Female,58,1971-08-24,Health,Affluent Customer,1,18.0,50.77587924561783,50,1301 Northwestern Place,2117,NSW,Australia,9,Very Loyal
19.0,8,5070.24,2,1,1,211,4,bronze,Male,65,1961-12-28,IT,Mass Customer,0,12.0,60.42973935225931,60,033 Loftsgordon Center,2150,NSW,Australia,8,Very Loyal
20.0,10,6194.3,2,1,1,211,4,bronze,Female,69,1989-11-13,Manufacturing,Affluent Customer,0,8.0,32.55237020710232,30,158 Lindbergh Crossing,3136,VIC,Australia,9,Very Loyal
24.0,8,4834.08,2,1,1,211,4,bronze,Male,44,1961-11-19,Entertainment,Affluent Customer,0,16.0,60.53651772553186,60,0 Namekagon Circle,3150,VIC,Australia,9,Very Loyal
29.0,13,10422.04,2,1,1,211,4,bronze,Male,83,1975-04-13,Manufacturing,High Net Worth,1,22.0,47.139938740337094,50,18118 Maple Wood Crossing,2763,NSW,Australia,9,Very Loyal
26.0,9,5161.44,2,1,1,211,4,bronze,Male,1,1964-07-28,Telecommunications,Affluent Customer,0,4.0,57.84789304466914,60,215 Lindbergh Trail,4401,QLD,Australia,1,Very Loyal
24.0,10,5070.620000000001,2,1,1,211,4,bronze,Female,50,1984-08-31,Retail,Affluent Customer,0,16.0,37.75439352038049,40,20554 Orin Place,3630,VIC,Australia,1,Very Loyal
41.0,12,5450.34,2,1,1,211,4,bronze,Male,93,1971-11-22,Health,High Net Worth,1,13.0,50.52946761498887,50,6491 Gerald Court,2261,NSW,Australia,9,Very Loyal
25.0,11,8710.7,2,1,1,211,4,bronze,Male,93,1977-02-01,Retail,Affluent Customer,0,14.0,45.332920115724676,50,019 Derek Hill,2224,NSW,Australia,10,Very Loyal
38.0,8,4244.32,2,1,1,211,4,bronze,Female,13,1961-01-07,Retail,Mass Customer,0,19.0,61.40169633974023,60,78 Bultman Junction,2047,NSW,Australia,10,Very Loyal
26.0,9,5101.55,2,1,1,211,4,bronze,Male,23,1969-11-17,Entertainment,Mass Customer,0,10.0,52.541829265125415,50,90323 Pine View Hill,2148,NSW,Australia,8,Very Loyal
19.0,10,4722.21,2,1,1,211,4,bronze,Male,23,1958-01-07,Financial Services,Mass Customer,0,20.0,64.40244241939963,60,1 Vidon Pass,2233,NSW,Australia,8,Very Loyal
25.0,9,6411.76,2,1,1,211,4,bronze,Male,60,1956-10-03,Financial Services,Mass Customer,1,8.0,65.66461754962134,70,8 Kingsford Hill,3429,VIC,Australia,6,Very Loyal
38.0,9,8834.599999999999,2,1,1,211,4,bronze,Male,27,1992-10-07,Manufacturing,Mass Customer,0,2.0,29.65292668670149,30,007 Canary Circle,2047,NSW,Australia,12,Very Loyal
44.0,10,5004.26,2,1,1,211,4,bronze,Female,47,1986-07-25,Financial Services,Affluent Customer,1,22.0,35.85702396453745,40,3416 Texas Pass,2747,NSW,Australia,7,Very Loyal
24.0,11,8081.860000000001,2,1,1,211,4,bronze,Male,91,1984-11-13,Financial Services,Mass Customer,0,5.0,37.55178840186334,40,41 Ronald Regan Center,3008,VIC,Australia,5,Very Loyal
21.0,8,5110.17,2,1,1,211,4,bronze,Male,83,1990-02-12,Manufacturing,Affluent Customer,1,10.0,32.30322066946636,30,9 Lukken Parkway,2065,NSW,Australia,10,Very Loyal
29.0,9,7496.360000000001,2,1,1,211,4,bronze,Female,62,1969-08-17,Health,Affluent Customer,1,9.0,52.79371670976836,50,4821 Schlimgen Avenue,2007,NSW,Australia,11,Very Loyal
20.0,10,7212.170000000001,2,1,1,211,4,bronze,Male,67,1931-10-23,Retail,Affluent Customer,0,6.0,90.6124261973006,90,78 Glacier Hill Drive,2026,NSW,Australia,10,Very Loyal
27.0,9,6049.59,2,1,1,211,4,bronze,Male,73,1979-12-21,Manufacturing,Mass Customer,0,4.0,42.449904037365776,40,15952 Mockingbird Court,2470,NSW,Australia,3,Very Loyal
23.0,8,4240.240000000001,2,1,1,211,4,bronze,Male,88,1978-08-19,Financial Services,Mass Customer,1,17.0,43.78874056378316,40,8 Marquette Court,2204,NSW,Australia,11,Very Loyal
37.0,8,6490.299999999999,2,1,1,211,4,bronze,Male,84,1995-06-19,Financial Services,Mass Customer,1,1.0,26.95608828481781,30,303 Michigan Avenue,3977,VIC,Australia,5,Very Loyal
36.0,8,4582.120000000001,2,1,1,211,4,bronze,Female,48,1975-01-18,Financial Services,Affluent Customer,0,13.0,47.372660835931114,50,9 Cambridge Junction,2315,NSW,Australia,7,Very Loyal
30.0,8,4919.55,2,1,1,211,4,bronze,Male,26,1999-04-30,Manufacturing,Mass Customer,0,1.0,23.092901497957026,20,61 Northfield Pass,2190,NSW,Australia,10,Very Loyal
33.0,10,11668.949999999999,2,1,1,211,4,bronze,Male,13,1995-02-02,Financial Services,Affluent Customer,1,1.0,27.331181544775234,30,5 Gale Street,4507,QLD,Australia,8,Very Loyal
21.0,8,5387.47,2,1,1,211,4,bronze,Female,30,1957-04-26,Manufacturing,High Net Worth,1,11.0,65.10334661318869,70,41 Eagan Junction,2570,NSW,Australia,8,Very Loyal
29.0,9,4698.89,2,1,1,211,4,bronze,Male,64,1976-04-14,Health,Mass Customer,0,16.0,46.13512686877231,50,7188 Cody Way,3350,VIC,Australia,9,Very Loyal
34.0,12,6085.17,2,1,1,211,4,bronze,Male,5,1979-04-16,Entertainment,Mass Customer,0,22.0,43.131642882105915,40,38726 Ilene Crossing,2212,NSW,Australia,10,Very Loyal
45.0,8,5445.46,2,1,1,211,4,bronze,Female,70,1977-06-06,Health,High Net Worth,1,16.0,44.99068173985111,40,7343 Washington Road,2287,NSW,Australia,5,Very Loyal
32.0,11,8661.630000000001,2,1,1,211,4,bronze,Male,64,1988-05-16,Health,High Net Worth,0,3.0,34.04726743291805,30,5 Reindahl Point,3400,VIC,Australia,2,Very Loyal
35.0,8,5392.889999999999,2,1,1,211,4,bronze,Male,63,1964-05-06,Financial Services,Mass Customer,0,19.0,58.07513932624919,60,50 2nd Center,3188,VIC,Australia,9,Very Loyal
25.0,9,8531.16,2,1,1,211,4,bronze,Female,68,1995-06-11,Financial Services,Affluent Customer,1,6.0,26.977991540873717,30,073 Fremont Alley,3805,VIC,Australia,7,Very Loyal
40.0,8,6854.849999999999,2,1,1,211,4,bronze,Female,42,1976-06-12,Retail,Mass Customer,0,15.0,45.97359035535999,50,9 Spaight Place,2102,NSW,Australia,9,Very Loyal
32.0,8,6493.8,2,1,1,211,4,bronze,Male,59,1999-10-13,Financial Services,Mass Customer,0,1.0,22.63840893479693,20,1 Monterey Terrace,2011,NSW,Australia,12,Very Loyal
28.0,11,5878.150000000001,2,1,1,211,4,bronze,Male,90,1987-09-15,IT,Affluent Customer,0,12.0,34.71531674262324,30,91433 Hollow Ridge Crossing,2210,NSW,Australia,10,Very Loyal
21.0,9,5876.07,2,1,1,211,4,bronze,Female,34,1978-09-15,Financial Services,Mass Customer,0,15.0,43.71481707459447,40,25925 Service Crossing,2147,NSW,Australia,9,Very Loyal
31.0,8,4797.13,2,1,1,211,4,bronze,Male,70,1958-12-17,Health,Mass Customer,0,8.0,63.460602408995584,60,1816 Monument Park,3074,VIC,Australia,7,Very Loyal
39.0,8,5247.4400000000005,2,1,1,211,4,bronze,Male,55,1997-11-17,Manufacturing,High Net Worth,0,1.0,24.541254304653947,20,707 Spaight Place,2830,NSW,Australia,4,Very Loyal
19.0,8,5205.75,2,1,1,211,4,bronze,Male,73,1978-02-28,Property,Mass Customer,1,22.0,44.25966056898518,40,846 Carberry Street,4218,QLD,Australia,11,Very Loyal
26.0,9,6209.68,2,1,1,211,4,bronze,Female,52,1990-03-26,Financial Services,Affluent Customer,1,11.0,32.18822857517285,30,78960 Schiller Lane,2450,NSW,Australia,4,Very Loyal
23.0,8,5073.2699999999995,2,1,1,211,4,bronze,Male,7,1975-08-05,Financial Services,Mass Customer,1,4.0,46.8278173415404,50,09 Bartelt Lane,2190,NSW,Australia,8,Very Loyal
20.0,10,6117.049999999999,2,1,1,211,4,bronze,Female,51,1987-08-12,Argiculture,High Net Worth,0,22.0,34.80840558086085,30,9 Sycamore Pass,2287,NSW,Australia,5,Very Loyal
39.0,8,5678.4,2,1,1,211,4,bronze,Male,29,1954-08-25,Financial Services,Affluent Customer,1,5.0,67.77280594500249,70,8179 Veith Pass,2577,NSW,Australia,7,Very Loyal
41.0,9,4677.69,2,1,1,211,4,bronze,Female,56,1977-10-30,Retail,Mass Customer,0,17.0,44.59094731683079,40,805 Division Plaza,4165,QLD,Australia,4,Very Loyal
24.0,12,7335.889999999999,2,1,1,211,4,bronze,Male,89,1972-03-09,Entertainment,High Net Worth,1,15.0,50.23377365823411,50,3201 Canary Center,2540,NSW,Australia,9,Very Loyal
40.0,8,4916.639999999999,2,1,1,211,4,bronze,Male,7,1986-10-16,Financial Services,High Net Worth,0,12.0,35.6297776829574,40,98 Grover Street,3048,VIC,Australia,5,Very Loyal
21.0,9,6900.789999999999,2,1,1,211,4,bronze,Male,51,1995-12-12,Retail,High Net Worth,0,1.0,26.47421665158783,30,62052 Loomis Avenue,4014,QLD,Australia,8,Very Loyal
20.0,8,5722.380000000001,2,1,1,211,4,bronze,Female,19,1979-10-09,Health,Mass Customer,1,14.0,42.649771248875936,40,0777 Farwell Pass,2118,NSW,Australia,10,Very Loyal
29.0,8,4273.54,2,1,1,211,4,bronze,Female,55,1971-12-11,Telecommunications,Mass Customer,1,14.0,50.47744738185608,50,941 La Follette Hill,2263,NSW,Australia,10,Very Loyal
42.0,9,5279.19,2,1,1,211,4,bronze,Male,61,1957-01-23,Retail,Mass Customer,1,10.0,65.35797196483863,70,678 Old Gate Pass,3171,VIC,Australia,9,Very Loyal
34.0,8,2164.08,2,1,2,212,5,bronze,Female,38,1978-02-18,Manufacturing,Mass Customer,1,7.0,44.28703963905507,40,8080 Victoria Plaza,4217,QLD,Australia,11,Becoming Loyal
27.0,8,2096.27,2,1,2,212,5,bronze,Female,94,1998-01-06,Financial Services,Mass Customer,0,3.0,24.40435895430452,20,423 Mcbride Place,2477,NSW,Australia,7,Becoming Loyal
23.0,8,2646.67,2,1,2,212,5,bronze,Male,89,1963-04-18,Health,High Net Worth,0,13.0,59.12649561693278,60,4 Vahlen Junction,2227,NSW,Australia,10,Becoming Loyal
42.0,8,2431.6,2,1,2,212,5,bronze,Male,88,1987-07-03,Financial Services,Mass Customer,0,14.0,34.91792186114039,30,8425 Jackson Terrace,2763,NSW,Australia,9,Becoming Loyal
27.0,9,2200.1099999999997,2,1,2,212,5,bronze,Female,67,1958-04-16,Manufacturing,Affluent Customer,0,12.0,64.13138962570777,60,52 Corben Place,3197,VIC,Australia,10,Becoming Loyal
22.0,11,2638.1000000000004,2,1,2,212,5,bronze,Male,13,1965-12-24,Manufacturing,High Net Worth,1,10.0,56.44060884307705,60,2 Scott Pass,4870,QLD,Australia,1,Becoming Loyal
33.0,11,2281.99,2,1,2,212,5,bronze,Female,52,1958-04-05,Manufacturing,High Net Worth,1,11.0,64.16150660278464,60,070 Shelley Terrace,3020,VIC,Australia,4,Becoming Loyal
31.0,8,2598.13,2,1,2,212,5,bronze,Female,19,1987-08-13,Property,Affluent Customer,1,4.0,34.80566767385386,30,841 Anderson Drive,3101,VIC,Australia,8,Becoming Loyal
43.0,8,2037.32,2,1,2,212,5,bronze,Male,7,1958-06-14,Financial Services,Affluent Customer,1,5.0,63.969853112295446,60,761 Bellgrove Lane,2541,NSW,Australia,7,Becoming Loyal
31.0,8,2232.7799999999997,2,1,2,212,5,bronze,Female,89,1953-11-12,IT,Affluent Customer,0,17.0,68.5558473490012,70,719 Vahlen Way,2560,NSW,Australia,8,Becoming Loyal
